time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-02T15:33:40.890Z,17.8941,-66.8221,6,2.77,md,14,219,0.0991,0.1,pr,pr2020002028,2020-01-03T16:15:09.040Z,"6km S of Indios, Puerto Rico",earthquake,0.6,0.33,0.34,14,reviewed,pr,pr
2020-01-02T15:30:46.810Z,36.1189995,-117.9016647,5.11,1.34,ml,17,116,0.03792,0.13,ci,ci39020943,2020-01-02T15:34:14.069Z,"9km NNE of Coso Junction, CA",earthquake,0.55,0.9,0.112,4,automatic,ci,ci
2020-01-02T15:30:38.875Z,37.9704,-118.7618,7,1.3,ml,11,159.19,0.343,0.1523,nn,nn00714445,2020-01-03T02:07:10.460Z,"40km NNE of Mammoth Lakes, California",earthquake,,5.1,0.17,7,reviewed,nn,nn
2020-01-02T15:25:12.690Z,35.7981667,-117.6175,3,0.95,ml,11,84,0.02391,0.16,ci,ci39020935,2020-01-02T15:28:54.924Z,"20km W of Searles Valley, CA",earthquake,0.39,0.39,0.055,7,automatic,ci,ci
2020-01-02T15:24:19.430Z,35.7943333,-117.5903333,4.34,0.19,ml,5,156,0.02214,0.1,ci,ci39020927,2020-01-03T18:20:07.986Z,"17km W of Searles Valley, CA",earthquake,0.41,0.49,0.126,3,reviewed,ci,ci
2020-01-02T15:22:20.469Z,36.45466667,-98.7805,6.94,1.94,ml,34,102,0.01709664506,0.13,ok,ok2020aczx,2020-01-02T16:16:05.963Z,"33km NW of Fairview, Oklahoma",earthquake,,0.2,0.23,15,reviewed,ok,ok
2020-01-02T15:19:48.460Z,35.8488333,-117.6363333,1.11,1.24,ml,15,105,0.04567,0.19,ci,ci37248924,2020-01-06T16:31:50.961Z,"23km WNW of Searles Valley, CA",earthquake,0.24,0.38,0.166,3,reviewed,ci,ci
2020-01-02T15:19:41.560Z,35.7926667,-117.6098333,3.18,1.55,ml,32,57,0.02511,0.14,ci,ci39020919,2020-01-06T16:21:58.242Z,"19km W of Searles Valley, CA",earthquake,0.14,0.42,0.148,18,reviewed,ci,ci
2020-01-02T15:19:04.000Z,35.7906667,-117.6103333,3.13,2.24,ml,32,57,0.0271,0.14,ci,ci39020911,2020-01-03T15:33:07.000Z,"19km W of Searles Valley, CA",earthquake,0.14,0.3,0.134,23,reviewed,ci,ci
2020-01-02T15:18:14.400Z,17.9323,-66.91,5,2.35,md,11,218,0.0527,0.22,pr,pr2020002031,2020-01-03T16:05:02.040Z,"9km S of Guanica, Puerto Rico",earthquake,0.87,0.4,0.17,8,reviewed,pr,pr
2020-01-02T15:11:36.598Z,63.1906,-151.3709,10.2,1.6,ml,,,,0.8,ak,ak0203k2mrl,2020-01-02T15:16:08.457Z,"116km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-02T15:01:36.960Z,35.7936667,-117.6058333,2.45,1.4,ml,24,59,0.02304,0.23,ci,ci39020879,2020-01-02T15:12:05.700Z,"18km W of Searles Valley, CA",earthquake,0.34,0.48,0.152,19,automatic,ci,ci
2020-01-02T14:58:28.331Z,60.7346,-150.7439,41.4,2,ml,,,,0.6,ak,ak0203jr957,2020-01-02T15:10:46.487Z,"22km N of Sterling, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-01-02T14:54:13.240Z,35.6795,-117.592,4.6,1,ml,15,135,0.06029,0.22,ci,ci37248916,2020-01-06T16:08:20.151Z,"10km NE of Ridgecrest, CA",earthquake,0.41,0.83,0.334,2,reviewed,ci,ci
2020-01-02T14:54:11.210Z,36.1355,-117.8946667,2.54,1.64,ml,25,58,0.03686,0.15,ci,ci39020863,2020-01-06T15:58:56.507Z,"11km NNE of Coso Junction, CA",earthquake,0.19,0.24,0.192,21,reviewed,ci,ci
2020-01-02T14:53:41.050Z,38.8151665,-122.8199997,3.13,0.78,md,15,52,0.009538,0.02,nc,nc73322776,2020-01-02T16:40:02.294Z,"7km NW of The Geysers, CA",earthquake,0.31,0.67,0.13,2,automatic,nc,nc
2020-01-02T14:41:39.410Z,35.6958333,-117.5356667,7.33,1.17,ml,22,71,0.07851,0.14,ci,ci39020847,2020-01-02T14:45:27.898Z,"14km WSW of Searles Valley, CA",earthquake,0.27,0.8,0.168,13,automatic,ci,ci
2020-01-02T14:41:06.390Z,19.2218342,-155.4276733,33.91,1.87,md,21,161,0.1179,0.09,hv,hv71314677,2020-01-02T14:44:37.340Z,"5km ENE of Pahala, Hawaii",earthquake,1.02,1.38,,3,automatic,hv,hv
2020-01-02T14:37:59.610Z,19.0518,-67.8138,19,3.03,md,12,320,0.7466,0.41,pr,pr2020002027,2020-01-02T16:50:57.622Z,"81km NE of Punta Cana, Dominican Republic",earthquake,13.36,27.28,0.35,10,reviewed,pr,pr
2020-01-02T14:32:11.380Z,37.7845001,-122.7031631,8.23,1.92,md,21,109,0.1626,0.06,nc,nc73322771,2020-01-02T16:13:03.141Z,"14km SW of Muir Beach, CA",earthquake,0.55,1.22,0.27,17,automatic,nc,nc
2020-01-02T14:31:56.418Z,61.5043,-149.8885,33.5,1.7,ml,,,,0.61,ak,ak0203jlj07,2020-01-02T14:38:18.099Z,"3km ESE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-02T14:25:21.890Z,43.7138333,-110.4806667,12.39,0.42,ml,6,208,0.135,0.19,mb,mb80376994,2020-01-02T16:56:50.190Z,"34km NE of Jackson, Wyoming",earthquake,1.65,2.07,0.314,3,reviewed,mb,mb
2020-01-02T14:04:39.690Z,35.6888333,-117.4783333,7.33,1.29,ml,23,84,0.08978,0.19,ci,ci39020839,2020-01-02T14:08:22.202Z,"11km SW of Searles Valley, CA",earthquake,0.35,1.04,0.219,16,automatic,ci,ci
2020-01-02T14:04:17.510Z,35.802,-117.6263333,9.88,0.88,ml,11,68,0.02715,0.21,ci,ci39020831,2020-01-02T14:12:05.052Z,"20km W of Searles Valley, CA",earthquake,0.54,0.99,0.047,7,reviewed,ci,ci
2020-01-02T14:03:19.564Z,2.7332,128.6576,41.59,4.8,mb,,120,2.336,0.57,us,us70006tk2,2020-01-02T14:23:32.040Z,"132km NNE of Tobelo, Indonesia",earthquake,11.6,9.5,0.089,39,reviewed,us,us
2020-01-02T13:41:31.348Z,-9.6555,159.919,31.5,5.5,mb,,107,9.147,0.59,us,us70006tjm,2020-01-05T08:27:31.837Z,"24km S of Honiara, Solomon Islands",earthquake,10.4,5.6,0.079,55,reviewed,us,us
2020-01-02T13:30:34.200Z,19.1623325,-155.4403381,31.52,1.85,md,44,171,0.08503,0.12,hv,hv71314582,2020-01-02T13:33:50.190Z,"6km SE of Pahala, Hawaii",earthquake,0.66,1.03,0.22,3,automatic,hv,hv
2020-01-02T13:26:47.670Z,35.8355,-117.6543333,3.11,0.9,ml,17,55,0.05021,0.2,ci,ci39020807,2020-01-02T13:30:34.929Z,"24km WNW of Searles Valley, CA",earthquake,0.3,0.5,0.173,9,automatic,ci,ci
2020-01-02T13:24:47.725Z,62.5542,-148.3488,48.4,1.6,ml,,,,1.13,ak,ak0203iykpt,2020-01-02T13:32:34.193Z,"88km NNE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-02T13:22:02.950Z,38.8176651,-122.7806702,2.12,0.54,md,8,109,0.01498,0.03,nc,nc73322756,2020-01-02T14:55:02.663Z,"5km NNW of The Geysers, CA",earthquake,0.52,1.03,0.2,2,automatic,nc,nc
2020-01-02T13:21:11.200Z,33.0355,-116.428,8.4,1.16,ml,44,30,0.0652,0.19,ci,ci39020799,2020-01-02T14:15:28.400Z,"17km ESE of Julian, CA",earthquake,0.25,0.97,0.208,27,reviewed,ci,ci
2020-01-02T13:20:48.470Z,19.2199993,-155.4154968,33.75,2.04,md,44,139,0.02434,0.14,hv,hv71314567,2020-01-02T13:24:11.800Z,"6km ENE of Pahala, Hawaii",earthquake,0.58,0.59,0.38,8,automatic,hv,hv
2020-01-02T13:19:31.630Z,18.31,-68.1976,159,3.69,md,12,335,0.7223,0.44,pr,pr2020002026,2020-01-02T16:00:02.040Z,"36km ESE of Boca de Yuma, Dominican Republic",earthquake,5.62,2.55,0.22,10,reviewed,pr,pr
2020-01-02T13:10:35.870Z,35.868,-117.677,9.02,1.27,ml,15,86,0.08261,0.2,ci,ci39020791,2020-01-02T13:14:25.362Z,"22km ESE of Little Lake, CA",earthquake,0.36,0.87,0.137,18,automatic,ci,ci
2020-01-02T13:00:19.980Z,38.8165016,-122.779335,1.85,0.4,md,8,145,0.01511,0.01,nc,nc73322751,2020-01-02T14:30:03.519Z,"5km NNW of The Geysers, CA",earthquake,0.47,0.63,0.16,2,automatic,nc,nc
2020-01-02T12:57:13.370Z,35.8938333,-117.7085,11.38,0.58,ml,9,66,0.07167,0.18,ci,ci39020783,2020-01-02T13:00:49.992Z,"18km ESE of Little Lake, CA",earthquake,0.64,1.51,0.105,5,automatic,ci,ci
2020-01-02T12:53:40.260Z,37.648,-118.8768333,3.47,-0.17,md,9,131,0.01628,0.02,nc,nc73322746,2020-01-03T18:06:27.750Z,"9km E of Mammoth Lakes, CA",earthquake,0.54,0.8,0.11,9,reviewed,nc,nc
2020-01-02T12:44:19.380Z,35.7555,-117.5695,6.89,0.66,ml,11,133,0.06428,0.15,ci,ci39020775,2020-01-02T14:15:24.756Z,"15km W of Searles Valley, CA",earthquake,0.41,0.87,0.101,7,reviewed,ci,ci
2020-01-02T12:42:41.700Z,33.2233333,-116.7331667,11.31,0.87,ml,34,45,0.02488,0.16,ci,ci39020767,2020-01-02T14:15:34.130Z,"4km SE of Lake Henshaw, CA",earthquake,0.23,0.58,0.114,25,reviewed,ci,ci
2020-01-02T12:42:18.085Z,60.0791,-153.3695,171.9,2.4,ml,,,,0.96,ak,ak0203igyig,2020-01-02T12:47:44.052Z,"57km SW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-02T12:39:38.270Z,35.8741667,-117.6831667,1.42,0.47,ml,7,105,0.07824,0.14,ci,ci39020759,2020-01-02T12:43:10.813Z,"21km ESE of Little Lake, CA",earthquake,0.45,0.8,0.144,5,automatic,ci,ci
2020-01-02T12:38:33.900Z,17.9045,-66.8305,7,2.43,md,14,216,0.0858,0.17,pr,pr2020002025,2020-01-02T13:10:36.723Z,"9km S of Indios, Puerto Rico",earthquake,0.65,0.38,0.29,14,reviewed,pr,pr
2020-01-02T12:35:47.880Z,36.45583333,-98.77916667,6.94,1.99,ml,33,76,0.0188962919,0.11,ok,ok2020acul,2020-01-02T14:27:59.077Z,"33km NW of Fairview, Oklahoma",earthquake,,0.2,0.2,15,reviewed,ok,ok
2020-01-02T12:35:42.177Z,63.8021,-148.6425,101.5,1.6,ml,,,,1.94,ak,ak0203ifhil,2020-01-02T12:42:22.249Z,"17km ESE of Healy, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-01-02T12:25:07.570Z,35.8908333,-117.6558333,0.95,0.72,ml,7,90,0.05712,0.13,ci,ci39020751,2020-01-02T12:28:52.992Z,"23km ESE of Little Lake, CA",earthquake,0.31,0.74,0.047,7,automatic,ci,ci
2020-01-02T12:23:25.653Z,61.6727,-147.5261,19.9,1.8,ml,,,,0.81,ak,ak0203icvpf,2020-01-02T12:28:17.991Z,"71km E of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-02T12:22:30.970Z,17.9295,-66.886,7,2.41,md,12,218,0.0461,0.33,pr,pr2020002024,2020-01-02T12:53:43.396Z,"5km SSE of Guanica, Puerto Rico",earthquake,1.23,0.39,0.27,11,reviewed,pr,pr
2020-01-02T12:16:09.940Z,33.6665,-116.7516667,15.18,0.56,ml,32,63,0.05443,0.11,ci,ci39020735,2020-01-03T16:24:03.389Z,"9km SSW of Idyllwild, CA",earthquake,0.16,0.29,0.207,8,reviewed,ci,ci
2020-01-02T12:10:32.980Z,35.6806667,-117.5131667,9.81,2.31,ml,40,55,0.07415,0.15,ci,ci39020727,2020-01-03T15:26:01.670Z,"14km SW of Searles Valley, CA",earthquake,0.15,0.3,0.157,24,reviewed,ci,ci
2020-01-02T12:09:48.815Z,62.7333,-151.4318,29.9,1.7,ml,,,,0.6,ak,ak0203i9xgh,2020-01-02T12:17:24.953Z,"81km NW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-01-02T12:04:20.610Z,38.8153343,-122.7941666,2.9,0.87,md,19,61,0.007409,0.02,nc,nc73322736,2020-01-02T12:21:05.732Z,"5km NW of The Geysers, CA",earthquake,0.27,0.59,0.17,3,automatic,nc,nc
2020-01-02T12:04:00.179Z,51.1613,-179.35,35,4.8,mb,,188,1.537,0.82,us,us70006ti8,2020-01-02T12:34:10.040Z,"20km WSW of Amatignak Island, Alaska",earthquake,9.5,2,0.031,326,reviewed,us,us
2020-01-02T12:00:37.310Z,51.8738333,-177.2593333,5.93,0.77,ml,4,293,0.05403,0.04,av,av62117976,2020-01-02T22:48:57.190Z,"41km W of Adak, Alaska",earthquake,0.54,0.84,0.279,4,reviewed,av,av
2020-01-02T11:57:39.440Z,17.9298,-66.8883,7,2.47,md,13,210,0.0462,0.19,pr,pr2020002023,2020-01-02T12:35:51.942Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.63,0.33,0.33,12,reviewed,pr,pr
2020-01-02T11:50:54.883Z,51.1421,-179.3156,35,4.3,mb,,152,1.527,0.95,us,us70006ti2,2020-01-02T12:48:34.040Z,"19km SW of Amatignak Island, Alaska",earthquake,10.2,2,0.049,120,reviewed,us,us
2020-01-02T11:47:57.100Z,17.8978,-66.8928,7,2.36,md,14,224,0.0785,0.09,pr,pr2020002022,2020-01-02T19:50:24.168Z,"8km S of Guanica, Puerto Rico",earthquake,0.73,0.3,0.28,13,reviewed,pr,pr
2020-01-02T11:45:55.800Z,34.3433333,-116.9271667,4.52,1.62,ml,77,23,0.08101,0.14,ci,ci39020719,2020-01-06T15:43:25.260Z,"11km N of Big Bear Lake, CA",earthquake,0.1,0.27,0.14,59,reviewed,ci,ci
2020-01-02T11:39:10.059Z,37.1104,-116.1689,6.1,0.1,ml,12,113.88,0.063,0.1284,nn,nn00714442,2020-01-03T02:07:09.216Z,"57km ENE of Beatty, Nevada",earthquake,,2.3,0.83,6,reviewed,nn,nn
2020-01-02T11:37:44.549Z,63.4651,-147.6318,250,1.4,ml,,,,0.37,ak,ak0203huhkm,2020-01-02T11:51:39.248Z,"66km E of Cantwell, Alaska",earthquake,,14.5,,,automatic,ak,ak
2020-01-02T11:27:33.860Z,35.83,-117.661,6.75,0.71,ml,13,81,0.05352,0.16,ci,ci39020711,2020-01-02T14:16:12.187Z,"23km N of Ridgecrest, CA",earthquake,0.34,0.73,0.15,9,reviewed,ci,ci
2020-01-02T11:27:18.230Z,17.9083,-66.8763,8,2.52,md,14,218,0.0669,0.12,pr,pr2020002020,2020-01-02T12:03:22.192Z,"7km SSE of Guanica, Puerto Rico",earthquake,0.56,0.48,0.39,14,reviewed,pr,pr
2020-01-02T11:25:04.436Z,-5.7297,124.9909,10,5.5,mww,,43,3.974,0.99,us,us70006thw,2020-01-03T18:16:01.040Z,"266km E of Baubau, Indonesia",earthquake,5.6,1.5,0.071,19,reviewed,us,us
2020-01-02T11:24:21.300Z,38.8153343,-122.8105011,0.67,1.93,md,11,77,0.008056,0.04,nc,nc73322726,2020-01-02T13:50:03.280Z,"6km NW of The Geysers, CA",earthquake,0.3,0.75,,1,automatic,nc,nc
2020-01-02T11:23:41.320Z,46.4533333333333,-122.318166666667,8.3,1.65,ml,27,75,,0.17,uw,uw61565722,2020-01-03T06:16:21.580Z,"12km SSW of Morton, Washington",earthquake,0.3,0.39,0.16213924634179,11,reviewed,uw,uw
2020-01-02T11:15:30.710Z,32.881,-116.2408333,7.7,0.69,ml,19,90,0.0903,0.17,ci,ci39020703,2020-01-02T14:17:43.972Z,"28km ENE of Pine Valley, CA",earthquake,0.32,0.98,0.16,8,reviewed,ci,ci
2020-01-02T11:11:31.590Z,19.2193336,-155.4158325,33.3,2.02,md,21,211,0.117,0.12,hv,hv71314417,2020-01-02T11:14:41.770Z,"6km ENE of Pahala, Hawaii",earthquake,0.82,0.79,0.12,5,automatic,hv,hv
2020-01-02T11:08:45.380Z,38.8393326,-122.8241653,1.59,0.35,md,9,96,0.008873,0.01,nc,nc73322711,2020-01-02T12:59:01.984Z,"9km WNW of Cobb, CA",earthquake,0.34,0.88,,1,automatic,nc,nc
2020-01-02T11:02:47.410Z,35.8683333,-117.6986667,8.51,0.73,ml,9,94,0.08033,0.13,ci,ci39020695,2020-01-02T14:18:15.449Z,"20km ESE of Little Lake, CA",earthquake,0.39,1.12,0.087,7,reviewed,ci,ci
2020-01-02T10:57:32.710Z,35.9123333,-117.675,9.72,0.45,ml,8,78,0.04073,0.02,ci,ci39020687,2020-01-02T14:18:17.463Z,"21km E of Little Lake, CA",earthquake,0.23,0.42,0.06,5,reviewed,ci,ci
2020-01-02T10:56:45.670Z,33.4951667,-116.799,4.16,0.34,ml,18,110,0.08696,0.19,ci,ci39020679,2020-01-02T14:18:26.029Z,"8km NE of Aguanga, CA",earthquake,0.44,0.96,0.097,7,reviewed,ci,ci
2020-01-02T10:37:07.702Z,-7.7646,122.8585,268.71,4.6,mb,,96,1.061,0.63,us,us70006thf,2020-01-02T12:10:04.040Z,"79km NNE of Palue, Indonesia",earthquake,8.5,7.6,0.132,17,reviewed,us,us
2020-01-02T10:33:13.071Z,66.2963,-157.4202,12,1.5,ml,,,,0.61,ak,ak0203h84o0,2020-01-02T10:46:16.449Z,"72km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-02T10:32:34.200Z,35.7061667,-117.51,4.02,0.98,ml,17,78,0.09676,0.16,ci,ci39020671,2020-01-02T14:18:27.530Z,"12km SW of Searles Valley, CA",earthquake,0.31,0.88,0.106,11,reviewed,ci,ci
2020-01-02T10:25:26.980Z,38.8133316,-122.7856674,1.7,1.27,md,20,44,0.009239,0.03,nc,nc73322701,2020-01-02T12:34:03.842Z,"5km NNW of The Geysers, CA",earthquake,0.21,0.4,0.15,4,automatic,nc,nc
2020-01-02T10:25:02.250Z,18.9771,-67.8803,16,2.62,md,9,324,0.7156,0.37,pr,pr2020002018,2020-01-02T11:04:55.515Z,"70km NE of Punta Cana, Dominican Republic",earthquake,12.46,25.23,0.36,5,reviewed,pr,pr
2020-01-02T10:23:40.280Z,17.9236,-66.8943,7,2.22,md,12,222,0.0537,0.26,pr,pr2020002016,2020-01-02T10:38:30.530Z,"5km SSE of Guanica, Puerto Rico",earthquake,1.01,0.46,0.47,9,reviewed,pr,pr
2020-01-02T10:23:10.240Z,17.9648,-66.9143,6,1.52,md,5,201,0.0366,0.11,pr,pr2020002017,2020-01-02T11:04:38.731Z,"1km SW of Guanica, Puerto Rico",earthquake,1.08,0.41,0.42,5,reviewed,pr,pr
2020-01-02T10:15:53.280Z,38.8268318,-122.8138351,2.23,0.78,md,15,56,0.004518,0.01,nc,nc73322696,2020-01-02T10:31:03.922Z,"7km NW of The Geysers, CA",earthquake,0.28,0.61,0.13,2,automatic,nc,nc
2020-01-02T10:12:59.540Z,33.9205,-119.224,0.07,4.03,mw,80,148,0.256,0.29,ci,ci39020663,2020-01-05T22:08:10.302Z,"25km S of Port Hueneme, CA",earthquake,0.38,0.57,,6,reviewed,ci,ci
2020-01-02T10:05:17.130Z,19.1981659,-155.4629974,35.05,2.08,md,41,109,0.04254,0.12,hv,hv71314342,2020-01-02T10:08:36.890Z,"1km ESE of Pahala, Hawaii",earthquake,0.76,0.9,0.26,3,automatic,hv,hv
2020-01-02T09:58:26.990Z,33.9576667,-116.7263333,12.41,0.85,ml,29,122,0.1037,0.15,ci,ci39020655,2020-01-02T14:19:46.420Z,"7km NE of Cabazon, CA",earthquake,0.3,0.78,0.119,20,reviewed,ci,ci
2020-01-02T09:56:56.090Z,19.1760006,-155.4473267,35.6,2.18,md,51,152,0.0248,0.12,hv,hv71314337,2020-01-02T10:00:29.540Z,"4km SE of Pahala, Hawaii",earthquake,0.53,0.69,0.14,13,automatic,hv,hv
2020-01-02T09:47:30.600Z,37.970665,-118.7501678,2.79,1.89,md,20,158,0.2961,0.05,nc,nc73322681,2020-01-02T18:02:59.564Z,"32km E of Lee Vining, CA",earthquake,0.6,7.1,0.24,16,automatic,nc,nc
2020-01-02T09:43:57.480Z,37.6478333,-118.8748333,3.14,-0.23,md,9,131,0.0178,0.02,nc,nc73322676,2020-01-03T18:00:26.014Z,"9km E of Mammoth Lakes, CA",earthquake,0.59,0.61,0.148,9,reviewed,nc,nc
2020-01-02T09:21:06.237Z,62.8309,-143.6464,0.1,1.9,ml,,,,0.9,ak,ak0203gk3y5,2020-01-02T09:28:21.498Z,"65km SSW of Tok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-02T09:18:04.490Z,40.2816667,-121.3653333,5.99,0.85,md,7,201,0.123,0.05,nc,nc73322671,2020-01-03T18:34:02.346Z,"12km WSW of Chester, CA",earthquake,0.51,1.59,0.146,6,reviewed,nc,nc
2020-01-02T09:11:45.920Z,17.859,-66.8228,3,2.5,md,12,241,0.1291,0.25,pr,pr2020002014,2020-01-02T09:31:37.282Z,"14km S of Indios, Puerto Rico",earthquake,0.85,0.56,0.44,10,reviewed,pr,pr
2020-01-02T09:11:34.180Z,33.2356667,-116.7695,11.58,1.25,ml,51,22,0.009007,0.2,ci,ci39020639,2020-01-02T14:20:54.600Z,"1km SW of Lake Henshaw, CA",earthquake,0.21,0.58,0.213,26,reviewed,ci,ci
2020-01-02T09:01:40.040Z,19.0228,-67.6395,11,3.16,md,14,322,0.6582,0.39,pr,pr2020002015,2020-01-02T11:42:24.451Z,"75km NW of San Antonio, Puerto Rico",earthquake,14.79,20.85,0.37,14,reviewed,pr,pr
2020-01-02T08:55:28.370Z,38.840332,-122.8741684,1.93,0.91,md,8,212,0.004344,0.02,nc,nc73322666,2020-01-02T09:21:05.395Z,"12km NW of The Geysers, CA",earthquake,0.65,0.7,,1,automatic,nc,nc
2020-01-02T08:54:32.599Z,55.5519,-151.386,7.92,4.8,mwr,,151,1.866,0.9,us,us70006tgh,2020-01-02T10:20:09.839Z,"256km SSE of Kodiak, Alaska",earthquake,6.7,4.7,0.054,33,reviewed,us,us
2020-01-02T08:49:47.550Z,37.970665,-118.748497,3.06,1.98,md,22,158,0.2963,0.05,nc,nc73322656,2020-01-02T17:53:39.782Z,"33km E of Lee Vining, CA",earthquake,0.62,7.89,0.2,19,automatic,nc,nc
2020-01-02T08:47:33.490Z,37.6473333,-118.8783333,4.18,0.25,md,17,122,0.01498,0.02,nc,nc73322661,2020-01-03T18:11:03.129Z,"9km E of Mammoth Lakes, CA",earthquake,0.56,0.6,0.217,16,reviewed,nc,nc
2020-01-02T08:46:40.910Z,19.2220001,-155.4304962,33.95,2.16,md,52,132,0.03478,0.14,hv,hv71314237,2020-01-02T08:49:50.310Z,"5km ENE of Pahala, Hawaii",earthquake,0.56,0.83,0.22,22,automatic,hv,hv
2020-01-02T08:40:29.150Z,35.7185,-117.495,2.05,0.61,ml,11,148,0.1136,0.17,ci,ci39020631,2020-01-02T14:20:17.043Z,"10km WSW of Searles Valley, CA",earthquake,0.42,0.52,0.055,7,reviewed,ci,ci
2020-01-02T08:37:39.790Z,36.0415,-117.4013333,0.91,1.14,ml,17,78,0.1781,0.17,ci,ci39020623,2020-01-02T08:41:14.113Z,"30km N of Searles Valley, CA",earthquake,0.3,0.65,0.213,11,automatic,ci,ci
2020-01-02T08:36:38.020Z,19.2084999,-155.4165039,31.55,1.7,md,31,204,0.03398,0.17,hv,hv71314212,2020-01-02T08:40:04.050Z,"6km E of Pahala, Hawaii",earthquake,0.76,1.02,0.05,4,automatic,hv,hv
2020-01-02T08:35:50.670Z,37.6053333,-119.0085,1.58,0.31,md,17,164,0.0126,0.05,nc,nc73322651,2020-01-02T23:58:02.373Z,"4km SW of Mammoth Lakes, CA",earthquake,0.31,0.41,0.343,15,reviewed,nc,nc
2020-01-02T08:24:10.520Z,32.3765,-115.2178333,11.69,2.08,ml,22,164,0.0853,0.27,ci,ci39020615,2020-01-03T15:15:34.693Z,"3km NW of Delta, B.C., MX",earthquake,0.59,1.07,0.278,18,reviewed,ci,ci
2020-01-02T08:13:15.640Z,38.8198333,-111.3671667,-3.26,1.39,ml,8,117,0.05943,0.07,uu,uu60355992,2020-01-02T15:18:03.840Z,"36km SSW of Ferron, Utah",earthquake,0.8,2.51,0.218,3,reviewed,uu,uu
2020-01-02T08:10:49.590Z,38.8343315,-122.8426666,-0.64,0.57,md,9,110,0.01269,0.23,nc,nc73322646,2020-01-02T08:48:04.198Z,"10km NW of The Geysers, CA",earthquake,0.52,2.03,,1,automatic,nc,nc
2020-01-02T08:07:33.063Z,63.0975,-152.4491,0.8,1.6,ml,,,,0.87,ak,ak0203fvqeb,2020-01-02T08:20:56.240Z,"147km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-02T08:02:03.820Z,33.6465,-116.7266667,11.67,0.4,ml,17,84,0.06534,0.13,ci,ci39020607,2020-01-02T14:20:41.712Z,"10km S of Idyllwild, CA",earthquake,0.34,0.58,0.146,6,reviewed,ci,ci
2020-01-02T07:47:24.500Z,38.8349991,-122.7914963,2.02,1.62,md,27,41,0.003522,0.02,nc,nc73322641,2020-01-02T10:59:03.098Z,"6km WNW of Cobb, CA",earthquake,0.18,0.35,0.03,5,automatic,nc,nc
2020-01-02T07:46:46.620Z,19.2261658,-155.4173279,32.52,2.21,ml,46,135,0.02187,0.17,hv,hv71314172,2020-01-03T09:41:45.040Z,"6km N of Pahala, Hawaii",earthquake,0.54,0.73,4.04,7,automatic,hv,hv
2020-01-02T07:45:59.470Z,19.2294998,-155.4194946,30.47,2,ml,49,135,0.02225,0.16,hv,hv71314167,2020-01-02T07:51:39.700Z,"6km ENE of Pahala, Hawaii",earthquake,0.53,0.83,4.08,3,automatic,hv,hv
2020-01-02T07:44:19.170Z,38.8136673,-122.8143311,2.75,0.78,md,13,58,0.01027,0.03,nc,nc73322636,2020-01-02T08:25:04.053Z,"6km NW of The Geysers, CA",earthquake,0.35,0.78,0.13,2,automatic,nc,nc
2020-01-02T07:43:46.964Z,57.8571,-154.4059,50.1,1.6,ml,,,,0.46,ak,ak0203fi0k8,2020-01-02T19:08:36.804Z,"43km NW of Larsen Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-01-02T07:42:06.680Z,19.2210007,-155.4206696,32.85,2.43,ml,57,135,0.02736,0.15,hv,hv71314162,2020-01-06T21:31:07.698Z,"4km ENE of Pahala, Hawaii",earthquake,0.59,0.66,2.61,18,automatic,hv,hv
2020-01-02T07:36:41.010Z,44.265,-110.6041667,9.93,0.82,md,11,90,0.05485,0.1,uu,uu60355987,2020-01-02T14:41:00.290Z,"28km SE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.79,0.359,6,reviewed,uu,uu
2020-01-02T07:35:41.338Z,61.6325,-151.9818,107.1,1.9,ml,,,,0.41,ak,ak0203fgbha,2020-01-02T07:38:06.372Z,"103km W of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2020-01-02T07:31:35.538Z,58.872,-154.3076,135.4,2.3,ml,,,,0.47,ak,ak0203ffg8b,2020-01-03T09:40:04.040Z,"98km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-02T07:29:10.400Z,38.4290009,-122.2348328,7.12,1.57,md,9,129,0.01753,0.03,nc,nc73322631,2020-01-02T10:33:03.935Z,"11km ENE of Yountville, CA",earthquake,0.36,0.68,0.09,7,automatic,nc,nc
